,customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,cltv,segment
8182,39941816-53bf-11ea-abe0-000d3a38a36f,49.714285714285715,69.71428571428571,3.0,206.32000000000002,0.5481009236614262,1.0962018473228519,216.90812569209484,249.47902468697868,A
8183,14c2c002-5bf6-11ea-9df4-000d3a38a36f,62.857142857142854,66.28571428571429,3.0,256.95,0.5612921955091696,1.1225843910183433,269.7880707859412,317.76746410513647,S
8184,df8c5ba6-27ec-11ea-a043-000d3a38a36f,72.85714285714286,89.57142857142857,7.0,277.4771428571429,0.7720386186042981,1.5440772372085763,283.2241797217138,458.8460893228952,S
8185,82eecc32-7564-11eb-afbc-000d3a38a36f,1.2857142857142858,13.142857142857142,3.0,103.62,0.8952629607438002,1.7905259214876,109.64424338638611,205.98430666022452,B
8186,25d7aa88-d71c-11e9-93bc-000d3a38a36f,76.85714285714286,88.71428571428571,6.0,135.40333333333334,0.7032746950179876,1.4065493900359674,139.04084079419405,205.194189369095,B
8187,b666a0a0-2da1-11ea-8e71-000d3a38a36f,35.285714285714285,87.57142857142857,4.0,186.095,0.5616127859662815,1.123225571932563,193.28216309724385,227.7856945426111,A
8188,6034dce8-9e12-11e9-9897-000d3a38a36f,161.0,163.0,7.0,148.83571428571426,0.5350141849502998,1.0700283699006117,152.19341409848064,170.86725331539878,B
8189,b9f16aaa-d6b4-11e9-93bc-000d3a38a36f,88.28571428571429,91.57142857142857,10.0,207.14499999999998,0.977446659856065,1.954893319712128,210.23627519124557,431.2195105534793,S
8190,2cf6336c-5326-11ea-acd3-000d3a38a36f,65.0,74.42857142857143,3.0,158.78333333333333,0.5309436301887622,1.0618872603775253,167.25897848139337,186.3526345304653,B
8191,cf6db20e-d275-11ea-8aab-000d3a38a36f,35.285714285714285,43.714285714285715,2.0,237.49,0.5668738572718485,1.1337477145436974,255.8580614945789,304.3569449045316,S
8192,1fd9ff40-3f90-11eb-806e-000d3a38a36f,10.571428571428571,23.857142857142858,3.0,114.23666666666666,0.7993702190278327,1.5987404380556658,120.73270379351632,202.52123777009052,B
8193,666c3530-5441-11ea-b1db-000d3a38a36f,65.28571428571429,69.28571428571429,3.0,125.90333333333332,0.5497158247193994,1.0994316494387961,132.91782512003306,153.32717982453593,C
8194,20ef5922-acf5-11e9-a2fc-000d3a38a36f,164.28571428571428,191.42857142857142,11.0,201.7809090909091,0.6575485536451887,1.3150971072903752,204.52488401080686,282.20952245466293,A
8195,49348b28-bba9-11ea-995f-000d3a38a36f,26.428571428571427,48.142857142857146,2.0,83.48,0.5466796971913266,1.0933593943826527,91.34870228611055,104.79317754328663,D
8196,1c6665f2-21d6-11ea-9618-000d3a38a36f,69.14285714285714,80.28571428571429,2.0,123.99000000000001,0.4343694336083327,0.8687388672166654,134.6203998481848,122.70656948622778,D
8197,0d9a4224-ab65-11e9-a2fc-000d3a38a36f,160.57142857142858,184.28571428571428,16.0,233.593125,0.9059446761266412,1.8118893522532857,235.72854377087,448.13775324125527,S
8198,a207fe8a-5cba-11eb-8dbd-000d3a38a36f,5.285714285714286,18.571428571428573,2.0,265.435,0.7173093510519213,1.4346187021038421,285.70816241712055,430.057793546379,S
8199,a810285c-3ed4-11ea-b794-000d3a38a36f,67.28571428571429,78.14285714285714,4.0,107.49000000000001,0.5959270059924552,1.1918540119849097,112.08610510744835,140.16595072625213,C
8200,713b7358-a821-11e9-a2fc-000d3a38a36f,74.42857142857143,77.57142857142857,3.0,436.9566666666667,0.5200899884847049,1.0401799769694102,457.794048464386,499.6274814021952,S
8201,809c3192-e549-11e9-ad00-000d3a38a36f,78.42857142857143,79.42857142857143,2.0,74.865,0.4367621998804873,0.8735243997609748,82.1463899065186,75.28894455399745,F
8202,da57f786-97f8-11ea-9d91-000d3a38a36f,39.0,54.714285714285715,2.0,287.975,0.5192325378625205,1.0384650757250407,309.78478702954106,337.53566495823907,S
8203,3fd9bffc-9e0a-11e9-9897-000d3a38a36f,113.0,157.71428571428572,4.0,81.9875,0.3931845051434456,0.7863690102868839,85.74296575391152,70.74448310165565,F
8204,bbec0666-9906-11ea-b97a-000d3a38a36f,45.857142857142854,54.285714285714285,3.0,243.30333333333337,0.6129218585508872,1.2258437171017744,255.53496029715288,328.6647420928061,S
8205,ea6e0cd2-18e6-11ea-9213-000d3a38a36f,65.57142857142857,79.14285714285714,3.0,181.64666666666665,0.5148278880297612,1.029655776059522,191.13833481812998,206.4940511078982,B
